309,ZI11209,10/1/2015,57,576670,425000
310,ZI11209,11/1/2015,40,628208,355000
311,ZI11209,12/1/2015,42,661496,562500
312,ZI11209,1/1/2016,43,677332,614000
313,ZI11209,2/1/2016,30,631611,457500
314,ZI11209,3/1/2016,37,662250,523000
315,ZI11209,4/1/2016,24,894875,462500
316,ZI11209,5/1/2016,30,673360,492000
317,ZI11209,6/1/2016,38,718263,665000
318,ZI11209,7/1/2016,36,567288,322500
319,ZI11209,8/1/2016,37,675878,495002
320,ZI11209,9/1/2016,32,743698,552425
321,ZI11209,10/1/2016,30,870550,685500
322,ZI11209,11/1/2016,33,852955,753000
323,ZI11209,12/1/2016,40,692660,465000
324,ZI11209,1/1/2017,25,899326,950000
325,ZI11209,2/1/2017,25,672720,450000
326,ZI11209,3/1/2017,34,1041745,722500
327,ZI11209,4/1/2017,33,857672,490000
328,ZI11209,6/1/2017,34,641431,440000
329,ZI11209,7/1/2017,42,730805,537500
330,ZI11209,8/1/2017,44,726545,455000
331,ZI11209,9/1/2017,32,823919,737500
332,ZI11209,10/1/2017,33,989567,800000
333,ZI11209,12/1/2017,40,903638,973750
334,ZI11209,5/1/2017,24,580026,465000
335,ZI11209,11/1/2017,21,692833,480000
336,ZI11209,1/1/2018,23,1088500,980000
337,ZI11209,2/1/2018,26,1172971,597500
338,ZI11209,3/1/2018,23,1692118,999999
339,ZI11209,5/1/2018,21,1304667,975000
340,ZI11209,6/1/2018,27,1057556,1090000
341,ZI11209,7/1/2018,21,836586,798000
342,ZI11209,8/1/2018,34,895182,850000
343,ZI11209,10/1/2018,30,948753,1000000
344,ZI11209,11/1/2018,26,769112,611034
345,ZI11209,12/1/2018,31,1012758,962500
346,ZI11209,4/1/2018,23,742597,700000
347,ZI11209,9/1/2018,21,756215,530000
348,ZI11209,1/1/2019,30,813263,597500
349,ZI11209,2/1/2019,20,936343,363834
350,ZI11209,4/1/2019,20,659647,577500
351,ZI11209,5/1/2019,21,572991,425000
352,ZI11209,6/1/2019,22,868333,577500
353,ZI11209,7/1/2019,27,588963,449000
354,ZI11209,9/1/2019,35,927400,815000
355,ZI11209,10/1/2019,37,805868,778000
356,ZI11209,11/1/2019,25,767581,803000
357,ZI11209,12/1/2019,31,812968,786500
358,ZI11209,3/1/2019,5,498319,340000
359,ZI11209,8/1/2019,33,1010227,850000
360,ZI11214,1/1/2015,25,952758,925000
361,ZI11214,2/1/2015,27,642071,668000
362,ZI11214,3/1/2015,34,700369,737500
363,ZI11214,4/1/2015,27,717454,610000
364,ZI11214,5/1/2015,18,1377278,880000
365,ZI11214,6/1/2015,24,718606,712500
366,ZI11214,7/1/2015,28,642867,587500
367,ZI11214,8/1/2015,32,867909,779500
368,ZI11214,9/1/2015,30,731232,607500
369,ZI11214,10/1/2015,27,733436,795000
370,ZI11214,11/1/2015,27,765477,762000
371,ZI11214,12/1/2015,30,677340,608500
372,ZI11214,1/1/2016,29,927093,850000
373,ZI11214,2/1/2016,40,719410,676000
374,ZI11214,3/1/2016,29,751433,788000
375,ZI11214,4/1/2016,24,775721,673000
376,ZI11214,5/1/2016,29,918255,825000
377,ZI11214,6/1/2016,40,1007476,491975
378,ZI11214,7/1/2016,22,708292,732375
379,ZI11214,8/1/2016,29,835966,880000
